Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,17523839426.0,126485910.63,138.5438,138.5438,135.7729,2021-01-22
Jikimu Fund,17727029283.74,127988524.75,138.5048,138.5048,135.7347,2021-01-21
Jikimu Fund,17719394773.47,127967914.8,138.4675,138.4675,135.6981,2021-01-20
Jikimu Fund,17721256825.84,128016796.27,138.4292,138.4292,135.6606,2021-01-19
Jikimu Fund,17708922597.17,127999665.97,138.3513,138.3513,135.5843,2021-01-18
Jikimu Fund,17712480033.19,128150556.85,138.2162,138.2162,135.4519,2021-01-15
Jikimu Fund,17703183116.71,128138244.05,138.1569,138.1569,135.3938,2021-01-14
Jikimu Fund,17820303701.34,129043661.21,138.0951,138.0951,135.3332,2021-01-13
Jikimu Fund,17800011700.65,128987645.83,137.9978,137.9978,135.2378,2021-01-11
Jikimu Fund,17637467434.16,127932304.39,137.8656,137.8656,135.1083,2021-01-08
Jikimu Fund,17619379961.91,127851686.57,137.8111,137.8111,135.0549,2021-01-07
Jikimu Fund,17612681350.79,127838619.92,137.7728,137.7728,135.0173,2021-01-06
Jikimu Fund,17608767435.56,127836768.5,137.7442,137.7442,134.9893,2021-01-05
Jikimu Fund,17602660698.38,127846201.97,137.6862,137.6862,134.9325,2021-01-04
Jikimu Fund,17964415714.37,127830510.94,140.5331,140.5331,137.7224,2020-12-31
Jikimu Fund,17917531636.04,127531425.53,140.495,140.495,137.6851,2020-12-30
Jikimu Fund,17912259346.47,127528541.3,140.4569,140.4569,137.6477,2020-12-29
Jikimu Fund,17916813091.93,127595661.99,140.4187,140.4187,137.6103,2020-12-28
Jikimu Fund,17905636450.2,127655066.13,140.2658,140.2658,137.4605,2020-12-24
Jikimu Fund,17900144238.09,127650659.05,140.2276,140.2276,137.423,2020-12-23
Jikimu Fund,17919101704.54,127759782.76,140.2562,140.2562,137.4511,2020-12-22
Jikimu Fund,17912014420.49,127743215.8,140.2189,140.2189,137.4145,2020-12-21
Jikimu Fund,17912014420.49,127743215.8,140.2189,140.2189,137.4145,2020-12-20
Jikimu Fund,17897811726.97,127745826.4,140.1049,140.1049,137.3028,2020-12-18
Jikimu Fund,17904685750.88,127829701.46,140.0667,140.0667,137.2654,2020-12-16
Jikimu Fund,17899191969.48,127825273.36,140.0286,140.0286,137.228,2020-12-15
