Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
526349.148897583,19.663479098461135,799.4796,799.4796,791.4848,2022,2,23,2
526215.7907574705,19.664256245081923,798.4538,798.4538,790.4692,2022,2,22,1
526259.8574379677,19.664574216761455,798.3336,798.3336,790.3503,2022,2,21,0
526232.2948837519,19.664527442245234,798.2873,798.2873,790.3045,2022,2,18,4
524452.4582893382,19.664573555666443,792.8599,792.8599,784.9313,2022,2,17,3
524407.1670533117,19.664558375900754,792.735,792.735,784.8077,2022,2,16,2
524359.3023957618,19.664530592431955,792.6123,792.6123,784.6862,2022,2,15,1
524421.0628718205,19.664940096083747,792.4745,792.4745,784.5497,2022,2,14,0
523781.3750704296,19.664778921391797,790.6698,790.6698,782.7631,2022,2,11,4
523726.43022066395,19.664723715975587,790.5475,790.5475,782.6421,2022,2,10,3
523664.3033499801,19.66464109158256,790.4253,790.4253,782.521,2022,2,9,2
523698.9189282617,19.66460703536794,790.5567,790.5567,782.6511,2022,2,8,1
523737.68538374244,19.66491164318425,790.4329,790.4329,782.5286,2022,2,7,0
523011.2807847743,19.664859328603182,788.2831,788.2831,780.4003,2022,2,4,4
522876.7857881721,19.66483223649422,787.8991,787.8991,780.0201,2022,2,3,3
522814.6585924308,19.664759979826826,787.7688,787.7688,779.8911,2022,2,2,2
522842.66945644363,19.66469768918726,787.9023,787.9023,780.0232,2022,2,1,1
522306.04083775444,19.66485304838831,786.1636,786.1636,778.302,2022,1,31,0
522155.348262756,19.664734445415316,785.8032,785.8032,777.9452,2022,1,28,4
522105.7902080957,19.66469749143668,785.6831,785.6831,777.8263,2022,1,27,3
522056.5852434006,19.66466188013045,785.563,785.563,777.7074,2022,1,26,2
521952.29780187766,19.664867145503248,785.088,785.088,777.2371,2022,1,25,1
522136.8173678907,19.665401647037932,785.2234,785.2234,777.3711,2022,1,24,0
521800.66015721945,19.665318837432913,784.2776,784.2776,776.4348,2022,1,21,4
521057.66685928346,19.665247250959556,782.1017,782.1017,774.2807,2022,1,20,3
521005.8075190237,19.665209004025854,781.9759,781.9759,774.1561,2022,1,19,2
520848.79853064846,19.66476933014189,781.8484,781.8484,774.0299,2022,1,18,1
520708.788783702,19.664715528082926,781.4701,781.4701,773.6554,2022,1,17,0
520603.56092840934,19.664983222249482,780.9452,780.9452,773.1358,2022,1,14,4
520364.49451148184,19.664845468465007,780.3356,780.3356,772.5323,2022,1,13,3
520269.20635331667,19.664796084258874,780.0884,780.0884,772.2875,2022,1,11,1
520337.8065176698,19.665011759437277,780.1259,780.1259,772.3246,2022,1,10,0
520183.6230566953,19.66489535570657,779.7544,779.7544,771.9568,2022,1,7,4
519956.5287945426,19.6648220237591,779.1308,779.1308,771.3395,2022,1,6,3
519898.6777363547,19.664772776098275,778.9958,778.9958,771.2059,2022,1,5,2
519395.03954024246,19.664868986221105,777.4125,777.4125,769.6384,2022,1,4,1
519245.32140494057,19.664764276711995,777.0457,777.0457,769.2753,2022,1,3,0
519099.8900181255,19.664674027494968,776.6806,776.6806,768.9138,2021,12,31,4
519062.6860937222,19.6646906036336,776.5564,776.5564,768.7908,2021,12,30,3
519005.5480533325,19.66495651685109,776.179,776.179,768.4172,2021,12,29,2
519269.5414577289,19.664920841143235,776.9965,776.9965,769.2266,2021,12,28,1
519228.21929213364,19.66491970285375,776.8738,776.8738,769.105,2021,12,27,0
519106.2637473372,19.6649059914958,776.5195,776.5195,768.7543,2021,12,24,4
518715.05230129,19.664862847158112,775.383,775.383,767.6292,2021,12,23,3
518653.92686682707,19.66478516887171,775.2605,775.2605,767.5079,2021,12,22,2
518973.8962388378,19.66576161449055,775.4598,775.4598,767.7052,2021,12,21,1
518922.562879087,19.665705958494023,775.3495,775.3495,767.596,2021,12,20,0
517728.2330646263,19.665631621628823,771.842,771.842,764.1236,2021,12,17,4
517209.15352595027,19.665614519313674,770.3082,770.3082,762.6051,2021,12,16,3
517261.32187968586,19.665811504878576,770.3119,770.3119,762.6088,2021,12,15,2
517200.4613162966,19.66575203983053,770.1764,770.1764,762.4746,2021,12,14,1
516880.56652532413,19.665692211209063,769.27,769.27,761.5773,2021,12,13,0
516735.60822534765,19.665610245690516,768.9016,768.9016,761.2126,2021,12,10,4
517023.8478942824,19.665893463834994,769.5417,769.5417,761.8462,2021,12,8,2
516867.39943955647,19.66588139506938,769.0853,769.0853,761.3944,2021,12,7,1
516673.29124994454,19.665827394162005,768.5493,768.5493,760.8638,2021,12,6,0
516550.7696701168,19.665809985871036,768.1982,768.1982,760.5162,2021,12,3,4
516469.65030273556,19.66577637816386,767.9827,767.9827,760.3029,2021,12,2,3
516427.45675278537,19.66577320325169,767.8597,767.8597,760.1811,2021,12,1,2
516501.86375092587,19.666222717216616,767.7358,767.7358,760.0584,2021,11,30,1
516421.5006858642,19.666071713111315,767.6128,767.6128,759.9367,2021,11,29,0
516279.15352535783,19.66605519249081,767.2024,767.2024,759.5303,2021,11,26,4
516268.799633563,19.66596306947731,767.2423,767.2423,759.5698,2021,11,25,3
516413.14838153566,19.666479917384695,767.2747,767.2747,759.6019,2021,11,24,2
516369.0611193025,19.666475730060476,767.1469,767.1469,759.4754,2021,11,23,1
516316.3450230682,19.666420747689237,767.0325,767.0325,759.3621,2021,11,22,0
516166.9941572398,19.666333195303082,766.6559,766.6559,758.9893,2021,11,19,4
516073.33272857644,19.666348971702853,766.3656,766.3656,758.7019,2021,11,18,3
516129.81738659507,19.666722509712855,766.2471,766.2471,758.5846,2021,11,17,2
515839.09205939405,19.666697976905436,765.4029,765.4029,757.7489,2021,11,16,1
515390.2330476976,19.66635278686744,764.3352,764.3352,756.6919,2021,11,15,0
515261.23071888497,19.666324496604076,763.9743,763.9743,756.3345,2021,11,12,4
515276.4745556894,19.666541408229328,763.8538,763.8538,756.2152,2021,11,11,3
514843.2088863657,19.666527109861658,762.5806,762.5806,754.9548,2021,11,10,2
514796.13941649755,19.666501439308334,762.4608,762.4608,754.8362,2021,11,9,1
514740.6874254065,19.66644809729168,762.3372,762.3372,754.7138,2021,11,8,0
514456.3796556905,19.666426985869816,761.5114,761.5114,753.8963,2021,11,5,4
514748.55700192106,19.667053441833648,761.8992,761.8992,754.2802,2021,11,4,3
