Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
548008.7401193068,20.72501576480914,299.7885,299.7885,299.7885,2021,12,6,0
546049.2939061088,20.71879845820301,299.5048,299.5048,299.5048,2021,12,3,4
558009.3710790527,20.76245306356787,299.4085,299.4085,299.4085,2021,12,2,3
555790.6767302416,20.754788288713232,299.3178,299.3178,299.3178,2021,12,1,2
553641.9668329073,20.747344956969183,299.2269,299.2269,299.2269,2021,11,30,1
547068.2901232167,20.723738133996598,299.1424,299.1424,299.1424,2021,11,29,0
514864.3698538189,20.603283878878727,298.8775,298.8775,298.8775,2021,11,26,4
512703.86620332795,20.59521082588766,298.7767,298.7767,298.7767,2021,11,25,3
511821.1542398868,20.592122057007714,298.6699,298.6699,298.6699,2021,11,24,2
543848.5409473027,20.713871300999035,298.563,298.563,298.563,2021,11,23,1
548133.8547222476,20.729880205014464,298.47,298.47,298.47,2021,11,22,0
550489.8442015529,20.739396824328445,298.19,298.19,298.19,2021,11,19,4
553184.1782924833,20.749490411814822,298.092,298.092,298.092,2021,11,18,3
553086.324091267,20.749440386496314,298.0015,298.0015,298.0015,2021,11,17,2
547106.4902197834,20.727997991679867,297.9124,297.9124,297.9124,2021,11,16,1
545915.6754483242,20.726596254524008,297.033,297.033,297.033,2021,11,15,0
545669.8157490205,20.72663336848194,296.7545,296.7545,296.7545,2021,11,12,4
545287.8086608759,20.72554587339669,296.6616,296.6616,296.6616,2021,11,11,3
544726.937821731,20.723800651867414,296.5688,296.5688,296.5688,2021,11,10,2
544642.5445404904,20.723804709148702,296.4757,296.4757,296.4757,2021,11,9,1
544007.2898311014,20.721783954981493,296.3828,296.3828,296.3828,2021,11,8,0
543033.1639614104,20.719101068716537,296.1157,296.1157,296.1157,2021,11,5,4
542305.701466138,20.71673333243396,296.0229,296.0229,296.0229,2021,11,4,3
541022.1930326057,20.71230866102762,295.9299,295.9299,295.9299,2021,11,3,2
540412.4325811352,20.710368907619667,295.8365,295.8365,295.8365,2021,11,2,1
539290.9317646367,20.706529868834387,295.7431,295.7431,295.7431,2021,11,1,0
538421.1241235433,20.704252670986808,295.4619,295.4619,295.4619,2021,10,29,4
538134.5504518085,20.703505527787005,295.3681,295.3681,295.3681,2021,10,28,3
537829.5017618594,20.702676413476084,295.278,295.278,295.278,2021,10,27,2
537233.4175610914,20.7007638616022,295.1879,295.1879,295.1879,2021,10,26,1
536155.8005370174,20.69704774035726,295.0994,295.0994,295.0994,2021,10,25,0
533514.6533336268,20.68806907452662,294.8346,294.8346,294.8346,2021,10,22,4
533003.5622511448,20.686459490522736,294.744,294.744,294.744,2021,10,21,3
529148.3201437759,20.67223415239918,294.6576,294.6576,294.6576,2021,10,20,2
525723.7998086067,20.659844539631155,294.482,294.482,294.482,2021,10,18,0
487268.7734106096,20.50882797348853,294.216,294.216,294.216,2021,10,15,4
486588.3354477684,20.506702470638402,294.0192,294.0192,294.0192,2021,10,13,2
488294.58765581256,20.51444868730718,293.8001,293.8001,293.8001,2021,10,12,1
520209.1162569914,20.641884205717982,293.5618,293.5618,293.5618,2021,10,11,0
523327.169771578,20.654796210425076,293.2801,293.2801,293.2801,2021,10,8,4
523757.50624291773,20.6567562661501,293.1874,293.1874,293.1874,2021,10,7,3
525692.2859922142,20.664447207063112,293.0946,293.0946,293.0946,2021,10,6,2
527491.5696731654,20.671596482183336,293.0021,293.0021,293.0021,2021,10,5,1
523363.6050400811,20.656195749799295,292.9107,292.9107,292.9107,2021,10,4,0
517785.3746412021,20.635704708743997,292.6354,292.6354,292.6354,2021,10,1,4
517129.7172524511,20.633494368770766,292.5407,292.5407,292.5407,2021,9,30,3
516115.53586622444,20.62988580094052,292.4478,292.4478,292.4478,2021,9,29,2
515435.4041265113,20.627566307898505,292.3548,292.3548,292.3548,2021,9,28,1
513182.3383303346,20.621889918504447,291.4543,291.4543,291.4543,2021,9,27,0
510264.74391341204,20.611436781890866,291.1775,291.1775,291.1775,2021,9,24,4
509427.3043398734,20.60847783919918,291.0826,291.0826,291.0826,2021,9,23,3
508302.8307368158,20.604382330464066,290.9883,290.9883,290.9883,2021,9,22,2
508044.1232375491,20.603684219860465,290.8952,290.8952,290.8952,2021,9,21,1
507139.44633806584,20.600439006925363,290.8023,290.8023,290.8023,2021,9,20,0
506939.8886829483,20.60061447493251,290.5225,290.5225,290.5225,2021,9,17,4
506491.23830777174,20.599162304430926,290.4299,290.4299,290.4299,2021,9,16,3
505629.7191146897,20.596072919529284,290.3383,290.3383,290.3383,2021,9,15,2
505267.38346701144,20.594955346929044,290.2465,290.2465,290.2465,2021,9,14,1
503356.9586452839,20.587694709499345,290.1549,290.1549,290.1549,2021,9,13,0
502885.33726105996,20.58677661693444,289.8775,289.8775,289.8775,2021,9,10,4
502240.371792133,20.584528965891582,289.785,289.785,289.785,2021,9,9,3
500295.2244740399,20.57708664109154,289.6927,289.6927,289.6927,2021,9,8,2
492699.4216272331,20.546802504658277,289.6017,289.6017,289.6017,2021,9,7,1
487833.4800934331,20.527277380335484,289.5076,289.5076,289.5076,2021,9,6,0
487089.03943604603,20.525220968228403,289.2188,289.2188,289.2188,2021,9,3,4
486540.5570129894,20.523301728519503,289.1222,289.1222,289.1222,2021,9,2,3
486114.0587781123,20.52188306211258,289.0253,289.0253,289.0253,2021,9,1,2
485408.002301363,20.519313442942728,288.9278,288.9278,288.9278,2021,8,31,1
484354.94209315133,20.515307689805546,288.8302,288.8302,288.8302,2021,8,30,0
482640.6602817566,20.509245012890723,288.5333,288.5333,288.5333,2021,8,27,4
482077.512014873,20.507247218731354,288.436,288.436,288.436,2021,8,26,3
482076.42746682814,20.507573171910227,288.3407,288.3407,288.3407,2021,8,25,2
480433.1813236155,20.501073366436437,288.2458,288.2458,288.2458,2021,8,24,1
479813.3951659645,20.498823398743735,288.1501,288.1501,288.1501,2021,8,23,0
478950.5617611592,20.496220642348902,287.863,287.863,287.863,2021,8,20,4
478938.6042496992,20.49650441016854,287.767,287.767,287.767,2021,8,19,3
478653.2516097013,20.49564607877444,287.671,287.671,287.671,2021,8,18,2
477924.24388689466,20.49293084352507,287.5751,287.5751,287.5751,2021,8,17,1
477071.06074458134,20.489677192339407,287.4832,287.4832,287.4832,2021,8,16,0
475005.84671255364,20.48201846963614,287.1907,287.1907,287.1907,2021,8,13,4
474833.3389965473,20.481626809298838,287.0945,287.0945,287.0945,2021,8,12,3
474122.894023828,20.47897987168633,286.9947,286.9947,286.9947,2021,8,11,2
465173.673611792,20.441186675114817,286.9034,286.9034,286.9034,2021,8,10,1
