Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Umoja Fund,"257,246,534,908.33","349,803,019.42",735.404,735.404,728.0499,7/6/2021
Wekeza Maisha Fund,"1,784,925,566.59","2,936,502.50",607.8406,607.8406,595.6838,7/6/2021
Watoto Fund,"4,164,571,689.02","9,186,968.61",453.3129,453.3129,448.7798,7/6/2021
Jikimu Fund,"17,801,804,270.25","120,433,812.41",147.814,147.814,144.8577,7/6/2021
Liquid Fund,"191,340,039,240.73","686,284,896.12",278.8056,278.8056,278.8056,7/6/2021
Bond Fund,"88,143,432,062.11","814,748,880.37",108.1848,108.1848,108.1848,7/6/2021
Umoja Fund,"256,827,612,460.38","349,763,646.56",734.289,734.289,726.9462,4/6/2021
Wekeza Maisha Fund,"1,783,536,991.82","2,936,323.00",607.4049,607.4049,595.2568,4/6/2021
Watoto Fund,"4,156,374,700.77","9,184,675.02",452.5337,452.5337,448.0083,4/6/2021
Jikimu Fund,"17,711,172,939.94","119,985,423.64",147.611,147.611,144.6588,4/6/2021
Liquid Fund,"190,907,524,384.17","685,431,898.54",278.5215,278.5215,278.5215,4/6/2021
Bond Fund,"87,643,583,426.77","810,922,105.95",108.0789,108.0789,108.0789,4/6/2021
Umoja Fund,"256,784,998,370.83","349,747,421.98",734.2013,734.2013,726.8592,3/6/2021
Wekeza Maisha Fund,"1,779,817,459.51","2,930,922.26",607.2551,607.2551,595.11,3/6/2021
Watoto Fund,"4,154,159,456.15","9,181,701.74",452.4389,452.4389,447.9146,3/6/2021
Jikimu Fund,"17,707,452,536.71","119,979,431.25",147.5874,147.5874,144.6357,3/6/2021
Liquid Fund,"190,366,310,963.34","683,720,457.24",278.4271,278.4271,278.4271,3/6/2021
Bond Fund,"86,214,368,457.21","797,957,310.49",108.0438,108.0438,108.0438,3/6/2021
Umoja Fund,"256,405,597,176.01","349,719,012.04",733.176,733.176,725.8443,2/6/2021
Wekeza Maisha Fund,"1,769,605,151.77","2,925,565.29",604.8763,604.8763,592.7788,2/6/2021
Watoto Fund,"4,145,876,636.89","9,178,807.75",451.6792,451.6792,447.1624,2/6/2021
Jikimu Fund,"17,706,441,316.10","120,202,698.04",147.305,147.305,144.3589,2/6/2021
Liquid Fund,"190,042,249,392.82","682,788,962.19",278.3323,278.3323,278.3323,2/6/2021
Bond Fund,"85,436,751,242.74","791,011,550.45",108.0095,108.0095,108.0095,2/6/2021
Umoja Fund,"256,325,742,539.67","349,845,054.11",732.6836,732.6836,725.3568,1/6/2021
Wekeza Maisha Fund,"1,768,640,448.79","2,924,681.51",604.7292,604.7292,592.6347,1/6/2021
Watoto Fund,"4,145,748,122.55","9,185,341.72",451.3439,451.3439,446.8305,1/6/2021
Jikimu Fund,"17,695,984,904.75","120,199,912.60",147.2213,147.2213,144.2769,1/6/2021
Liquid Fund,"189,975,097,064.27","682,766,770.45",278.243,278.243,278.243,1/6/2021
Bond Fund,"85,017,503,433.55","787,389,744.52",107.9739,107.9739,107.9739,1/6/2021
Umoja Fund,"256,282,094,056.93","349,838,068.40",732.5735,732.5735,725.2478,31-05-2021
Wekeza Maisha Fund,"1,742,774,315.37","2,882,575.25",604.5894,604.5894,592.4976,31-05-2021
Watoto Fund,"4,139,458,244.79","9,173,328.31",451.2493,451.2493,446.7368,31-05-2021
Jikimu Fund,"17,691,235,092.78","120,197,432.72",147.1848,147.1848,144.2411,31-05-2021
Liquid Fund,"188,489,071,599.73","677,648,202.10",278.1518,278.1518,278.1518,31-05-2021
Bond Fund,"85,381,477,863.54","783,755,731.45",108.9389,108.9389,108.9389,31-05-2021
Umoja Fund,"255,941,895,441.47","349,540,365.97",732.2241,732.2241,724.9019,28-05-2021
Wekeza Maisha Fund,"1,717,389,637.07","2,841,427.74",604.4108,604.4108,592.3226,28-05-2021
Watoto Fund,"4,138,919,122.21","9,177,930.88",450.9643,450.9643,446.4547,28-05-2021
Jikimu Fund,"17,680,020,592.65","120,209,841.25",147.0763,147.0763,144.1348,28-05-2021
Liquid Fund,"182,048,756,810.71","655,134,310.53",277.8801,277.8801,277.8801,28-05-2021
Bond Fund,"85,147,789,846.74","782,373,880.79",108.8326,108.8326,108.8326,28-05-2021
Umoja Fund,"255,263,626,553.80","349,537,413.76",730.2899,730.2899,722.987,27-05-2021
Wekeza Maisha Fund,"1,715,958,032.33","2,839,729.56",604.2681,604.2681,592.1828,27-05-2021
Watoto Fund,"4,132,606,049.24","9,175,513.08",450.3951,450.3951,445.8911,27-05-2021
Jikimu Fund,"17,663,321,785.68","120,199,279.26",146.9503,146.9503,144.0113,27-05-2021
Liquid Fund,"181,309,815,862.59","652,696,076.71",277.786,277.786,277.786,27-05-2021
Bond Fund,"84,476,673,454.08","778,761,301.20",108.4757,108.4757,108.4757,27-05-2021
Umoja Fund,"255,457,641,790.34","349,738,643.74",730.4244,730.4244,723.1202,26-05-2021
Wekeza Maisha Fund,"1,715,733,727.15","2,840,029.82",604.1253,604.1253,592.0427,26-05-2021
Watoto Fund,"4,133,782,841.31","9,177,667.50",450.4176,450.4176,445.9134,26-05-2021
Jikimu Fund,"17,676,937,954.55","120,303,242.65",146.9365,146.9365,143.9978,26-05-2021
Liquid Fund,"180,940,358,358.26","651,585,929.25",277.6922,277.6922,277.6922,26-05-2021
Bond Fund,"84,405,119,625.25","778,370,336.03",108.4383,108.4383,108.4383,26-05-2021
Umoja Fund,"255,404,049,299.98","349,721,271.25",730.3074,730.3074,723.0044,25-05-2021
Wekeza Maisha Fund,"1,713,818,269.62","2,837,529.29",603.9826,603.9826,591.9029,25-05-2021
Watoto Fund,"4,132,150,976.69","9,175,979.70",450.3226,450.3226,445.8194,25-05-2021
Jikimu Fund,"17,671,517,061.28","120,285,034.01",146.9137,146.9137,143.9754,25-05-2021
Liquid Fund,"180,206,204,489.60","649,161,259.14",277.5985,277.5985,277.5985,25-05-2021
Bond Fund,"84,253,737,246.49","777,240,840.98",108.4011,108.4011,108.4011,25-05-2021
Umoja Fund,"255,340,326,852.03","349,694,805.94",730.1805,730.1805,722.8787,24-05-2021
Wekeza Maisha Fund,"1,712,728,935.65","2,836,055.57",603.9123,603.9123,591.8341,24-05-2021
Watoto Fund,"4,124,094,252.51","9,159,888.07",450.2341,450.2341,445.7318,24-05-2021
Jikimu Fund,"17,663,999,609.16","120,274,139.61",146.8645,146.8645,143.9272,24-05-2021
Liquid Fund,"179,742,376,451.15","647,696,956.26",277.51,277.51,277.51,24-05-2021
Bond Fund,"83,883,729,073.26","774,086,822.56",108.3648,108.3648,108.3648,24-05-2021
Umoja Fund,"255,209,627,351.71","349,685,024.59",729.8272,729.8272,722.5289,21-05-2021
Wekeza Maisha Fund,"1,710,830,593.06","2,835,163.39",603.4328,603.4328,591.3641,21-05-2021
Watoto Fund,"4,118,841,535.70","9,153,913.46",449.9542,449.9542,445.4546,21-05-2021
Jikimu Fund,"17,649,344,767.16","120,271,822.68",146.7455,146.7455,143.8106,21-05-2021
Liquid Fund,"178,130,469,274.27","642,490,149.44",277.2501,277.2501,277.2501,21-05-2021
Bond Fund,"83,721,926,327.90","773,368,521.90",108.2562,108.2562,108.2562,21-05-2021
Umoja Fund,"255,135,048,868.28","349,636,353.69",729.7154,729.7154,722.4183,20-05-2021
Wekeza Maisha Fund,"1,710,328,365.72","2,834,997.63",603.2909,603.2909,591.2251,20-05-2021
Watoto Fund,"4,086,859,723.78","9,174,429.84",445.462,445.462,441.0074,20-05-2021
Jikimu Fund,"17,644,654,374.24","120,271,447.69",146.7069,146.7069,143.7728,20-05-2021
Liquid Fund,"177,460,373,923.84","641,004,774.47",276.8472,276.8472,276.8472,20-05-2021
Bond Fund,"83,322,694,044.21","769,937,653.40",108.2201,108.2201,108.2201,20-05-2021
Umoja Fund,"255,115,708,143.41","349,721,220.51",729.4831,729.4831,722.1882,19-05-2021
Wekeza Maisha Fund,"1,710,934,658.16","2,836,670.76",603.1488,603.1488,591.0859,19-05-2021
Watoto Fund,"4,079,262,154.08","9,159,620.08",445.3528,445.3528,440.8992,19-05-2021
Jikimu Fund,"17,672,541,127.18","120,491,420.71",146.6705,146.6705,143.7371,19-05-2021
Liquid Fund,"187,526,135,368.71","677,649,434.80",276.7303,276.7303,276.7303,19-05-2021
Bond Fund,"83,085,811,730.95","768,035,190.74",108.1797,108.1797,108.1797,19-05-2021
Umoja Fund,"254,990,811,749.80","349,724,506.26",729.1191,729.1191,721.8279,18-05-2021
Wekeza Maisha Fund,"1,710,532,161.99","2,836,670.76",603.0069,603.0069,590.9468,18-05-2021
Watoto Fund,"4,078,266,316.56","9,161,929.33",445.1318,445.1318,440.6805,18-05-2021
Jikimu Fund,"17,665,116,257.75","120,487,730.75",146.6134,146.6134,143.6811,18-05-2021
Liquid Fund,"187,665,005,852.33","678,368,617.48",276.6416,276.6416,276.6416,18-05-2021
Bond Fund,"83,210,006,573.82","769,445,449.53",108.1428,108.1428,108.1428,18-05-2021
Wekeza Maisha Fund,"1,709,697,798.17","2,835,995.64",602.8563,602.8563,590.7992,17-05-2021
Watoto Fund,"4,064,727,753.19","9,155,881.32",443.9472,443.9472,439.5077,17-05-2021
Jikimu Fund,"17,614,438,414.47","120,484,591.14",146.1966,146.1966,143.2727,17-05-2021
Liquid Fund,"189,551,148,250.97","685,410,525.36",276.5513,276.5513,276.5513,17-05-2021
Bond Fund,"83,084,796,478.38","768,546,953.47",108.1063,108.1063,108.1063,17-05-2021
Umoja Fund,"253,866,701,967.18","349,528,355.16",726.3122,726.3122,719.0491,13-05-2021
Wekeza Maisha Fund,"1,704,994,789.94","2,830,856.55",602.2894,602.2894,590.2436,13-05-2021
Watoto Fund,"4,061,314,246.08","9,153,009.94",443.7135,443.7135,439.2764,13-05-2021
Jikimu Fund,"17,595,188,980.54","120,471,170.86",146.0531,146.0531,143.132,13-05-2021
Liquid Fund,"190,370,827,492.69","689,257,115.37",276.1971,276.1971,276.1971,13-05-2021
Bond Fund,"82,527,674,162.90","764,421,010.87",107.961,107.961,107.961,13-05-2021
Umoja Fund,"253,817,496,774.02","349,517,464.40",726.194,726.194,718.9321,12/5/2021
Wekeza Maisha Fund,"1,703,870,787.81","2,829,655.51",602.1478,602.1478,590.1048,12/5/2021
Watoto Fund,"4,060,412,840.94","9,152,175.84",443.6555,443.6555,439.2189,12/5/2021
Jikimu Fund,"17,536,085,622.15","120,095,873.12",146.0174,146.0174,143.097,12/5/2021
Liquid Fund,"190,003,144,918.14","688,144,617.49",276.1093,276.1093,276.1093,12/5/2021
Bond Fund,"82,170,636,489.50","761,370,852.46",107.9246,107.9246,107.9246,12/5/2021
Umoja Fund,"253,585,671,055.67","349,571,375.53",725.4189,725.4189,718.1647,11/5/2021
Wekeza Maisha Fund,"1,705,296,825.47","2,832,695.60",602.005,602.005,589.9649,11/5/2021
Watoto Fund,"4,067,430,653.79","9,172,181.50",443.4529,443.4529,439.0184,11/5/2021
Jikimu Fund,"17,543,112,222.96","120,305,686.14",145.8211,145.8211,142.9047,11/5/2021
Liquid Fund,"189,959,745,581.75","688,206,814.31",276.0213,276.0213,276.0213,11/5/2021
Bond Fund,"82,314,753,992.31","762,964,848.86",107.888,107.888,107.888,11/5/2021
Umoja Fund,"253,538,271,363.20","349,560,256.14",725.3063,725.3063,718.0533,10/5/2021
Wekeza Maisha Fund,"1,674,718,642.92","2,782,551.42",601.8644,601.8644,589.8271,10/5/2021
Watoto Fund,"4,065,930,079.77","9,170,117.85",443.3891,443.3891,438.9552,10/5/2021
Jikimu Fund,"17,537,232,990.13","120,300,452.17",145.7786,145.7786,142.863,10/5/2021
Liquid Fund,"189,582,672,891.31","687,059,457.05",275.9334,275.9334,275.9334,10/5/2021
Bond Fund,"82,007,480,886.59","760,373,510.39",107.8516,107.8516,107.8516,10/5/2021
Umoja Fund,"253,140,096,372.88","349,546,873.05",724.195,724.195,716.953,7/5/2021
Wekeza Maisha Fund,"1,668,130,500.30","2,773,390.59",601.4769,601.4769,589.4474,7/5/2021
Watoto Fund,"4,059,824,939.41","9,162,453.52",443.0936,443.0936,438.6627,7/5/2021
Jikimu Fund,"17,513,446,303.53","120,282,023.85",145.6032,145.6032,142.6911,7/5/2021
Liquid Fund,"189,887,222,710.99","688,839,502.45",275.6625,275.6625,275.6625,7/5/2021
Bond Fund,"81,641,806,691.45","757,792,784.40",107.7363,107.7363,107.7363,7/5/2021
Umoja Fund,"253,098,564,205.01","349,541,423.91",724.0875,724.0875,716.8466,6/5/2021
Wekeza Maisha Fund,"1,657,736,717.69","2,756,746.87",601.338,601.338,589.3113,6/5/2021
Watoto Fund,"4,058,983,602.57","9,161,979.51",443.0247,443.0247,438.5945,6/5/2021
Jikimu Fund,"17,504,934,968.11","120,250,630.10",145.5704,145.5704,142.659,6/5/2021
Liquid Fund,"178,464,854,321.42","647,563,895.33",275.5942,275.5942,275.5942,6/5/2021
Bond Fund,"81,466,289,214.22","756,385,084.83",107.7048,107.7048,107.7048,6/5/2021
Umoja Fund,"252,514,904,984.64","349,640,025.28",722.214,722.214,722.214,5/5/2021
Wekeza Maisha Fund,"1,664,595,994.08","2,768,862.68",601.184,601.184,589.1603,5/5/2021
Watoto Fund,"4,057,917,719.85","9,176,183.51",442.2228,442.2228,437.8006,5/5/2021
Jikimu Fund,"17,651,340,842.10","121,644,466.67",145.106,145.106,142.2039,5/5/2021
Liquid Fund,"177,879,954,324.40","645,699,648.53",275.4841,275.4841,275.4841,5/5/2021
Bond Fund,"81,248,294,857.24","754,667,703.16",107.661,107.661,107.661,5/5/2021
Umoja Fund,"252,468,865,677.83","349,631,154.76",722.1006,722.1006,714.8796,4/5/2021
Wekeza Maisha Fund,"1,660,696,189.98","2,763,035.90",601.0404,601.0404,589.0196,4/5/2021
Watoto Fund,"4,056,296,069.96","9,173,821.38",442.1599,442.1599,437.7383,4/5/2021
Jikimu Fund,"17,640,095,060.79","121,596,666.99",145.0705,145.0705,142.1691,4/5/2021
Liquid Fund,"177,515,611,778.41","644,590,296.70",275.3929,275.3929,275.3929,4/5/2021
Bond Fund,"80,706,300,036.50","749,943,092.11",107.6166,107.6166,107.6166,4/5/2021
Umoja Fund,"252,409,161,177.42","349,603,385.14",721.9872,721.9872,714.7673,3/5/2021
Wekeza Maisha Fund,"1,648,680,190.59","2,743,698.15",600.8971,600.8971,588.8791,3/5/2021
Watoto Fund,"4,054,863,842.83","9,172,711.79",442.0573,442.0573,437.6367,3/5/2021
Jikimu Fund,"17,712,910,898.16","122,124,002.82",145.0404,145.0404,142.1396,3/5/2021
Liquid Fund,"177,120,487,026.33","643,368,178.08",275.3019,275.3019,275.3019,3/5/2021
Bond Fund,"80,875,854,305.64","751,723,679.88",107.5872,107.5872,107.5872,3/5/2021
Umoja Fund,"251,783,175,722.71","349,589,217.17",720.2258,720.2258,713.0235,30-04-2021
Wekeza Maisha Fund,"1,644,708,159.41","2,738,993.29",600.4791,600.4791,588.4695,30-04-2021
Watoto Fund,"4,032,525,140.61","9,159,111.52",440.2747,440.2747,435.872,30-04-2021
Jikimu Fund,"17,652,025,897.30","122,070,896.23",144.6047,144.6047,141.7126,30-04-2021
Liquid Fund,"176,405,859,465.67","641,402,407.15",275.0315,275.0315,275.0315,30-04-2021
Bond Fund,"81,433,002,701.69","750,665,953.54",108.481,108.481,108.481,30-04-2021
Umoja Fund,"248,759,953,899.17","349,574,463.31",711.6079,711.6079,704.4918,29-04-2021
Wekeza Maisha Fund,"1,644,123,033.44","2,738,660.11",600.3385,600.3385,588.3317,29-04-2021
Watoto Fund,"4,029,089,879.62","9,158,343.14",439.9365,439.9365,435.5372,29-04-2021
Jikimu Fund,"17,638,045,788.47","122,049,340.32",144.5157,144.5157,141.6254,29-04-2021
Liquid Fund,"176,142,242,046.07","640,654,067.30",274.9413,274.9413,274.9413,29-04-2021
Bond Fund,"81,330,726,022.62","749,969,144.95",108.4454,108.4454,108.4454,29-04-2021
Umoja Fund,"248,688,939,972.67","349,566,146.58",711.4217,711.4217,704.3075,28-04-2021
Wekeza Maisha Fund,"1,643,136,288.43","2,737,656.88",600.198,600.198,588.1941,28-04-2021
Watoto Fund,"4,025,179,662.75","9,151,010.89",439.8617,439.8617,435.4631,28-04-2021
Jikimu Fund,"17,632,711,871.00","122,039,996.53",144.4831,144.4831,141.5934,28-04-2021
Liquid Fund,"173,670,854,746.75","631,871,961.77",274.8513,274.8513,274.8513,28-04-2021
Bond Fund,"81,158,342,041.55","748,626,837.54",108.4096,108.4096,108.4096,28-04-2021
Umoja Fund,"247,424,159,502.75","349,628,391.22",707.6775,707.6775,700.6008,27-04-2021
Wekeza Maisha Fund,"1,631,020,247.15","2,718,100.47",600.0589,600.0589,588.0577,27-04-2021
Watoto Fund,"4,019,945,548.58","9,143,948.94",439.629,439.629,435.2328,27-04-2021
Jikimu Fund,"17,677,164,009.05","122,396,319.66",144.4256,144.4256,141.5371,27-04-2021
Liquid Fund,"172,617,490,400.29","628,246,162.84",274.7609,274.7609,274.7609,27-04-2021
Bond Fund,"80,852,712,650.03","746,056,941.34",108.3734,108.3734,108.3734,27-04-2021
Umoja Fund,"247,254,786,134.92","349,617,555.72",707.215,707.215,700.1429,23-04-2021
Wekeza Maisha Fund,"1,628,573,387.60","2,716,565.52",599.4972,599.4972,587.5072,23-04-2021
Watoto Fund,"4,015,077,646.83","9,141,178.18",439.2298,439.2298,434.8375,23-04-2021
Jikimu Fund,"17,655,643,183.43","122,365,824.61",144.2857,144.2857,141.4,23-04-2021
Liquid Fund,"170,786,638,826.22","622,409,915.13",274.3958,274.3958,274.3958,23-04-2021
Bond Fund,"79,882,937,232.30","738,059,226.90",108.2338,108.2338,108.2338,23-04-2021
Umoja Fund,"246,773,522,536.79","349,616,821.94",705.84,705.84,698.7816,22-04-2021
Wekeza Maisha Fund,"1,622,722,043.82","2,712,186.49",598.3077,598.3077,586.3415,22-04-2021
Watoto Fund,"4,011,094,413.18","9,140,276.90",438.8373,438.8373,434.4489,22-04-2021
Jikimu Fund,"17,604,141,137.75","122,206,160.93",144.0528,144.0528,141.1718,22-04-2021
Liquid Fund,"170,397,050,274.61","621,190,082.59",274.3074,274.3074,274.3074,22-04-2021
Bond Fund,"79,746,486,894.85","737,007,707.77",108.2031,108.2031,108.2031,22-04-2021
Umoja Fund,"246,643,376,205.40","349,609,605.23",705.4823,705.4823,698.4274,21-04-2021
Wekeza Maisha Fund,"1,622,246,611.79","2,712,019.32",598.1693,598.1693,586.2059,21-04-2021
Watoto Fund,"4,011,373,264.97","9,142,744.56",438.7494,438.7494,434.3619,21-04-2021
Jikimu Fund,"17,592,045,313.49","4,011,373,264.97",144.0156,144.0156,141.1353,21-04-2021
Liquid Fund,"169,105,857,938.04","616,693,234.39",274.2139,274.2139,274.2139,21-04-2021
Bond Fund,"79,638,843,058.35","736,267,437.94",108.1656,108.1656,108.1656,21-04-2021
Umoja Fund,"245,837,298,914.86","349,894,374.99",702.6043,702.6043,695.5783,20-04-2021
Wekeza Maisha Fund,"1,621,825,728.16","2,711,944.10",598.0307,598.0307,586.07,20-04-2021
Watoto Fund,"4,004,946,229.69","9,130,592.90",438.6294,438.6294,434.2431,20-04-2021
Jikimu Fund,"17,687,716,257.53","122,848,078.82",143.9804,143.9804,141.1008,20-04-2021
Liquid Fund,"177,765,487,932.66","648,497,499.20",274.119,274.119,274.119,20-04-2021
Bond Fund,"79,359,857,246.95","733,927,263.76",108.1304,108.1304,108.1304,20-04-2021
Umoja Fund,"245,795,502,030.80","349,891,990.32",702.4897,702.4897,695.4648,19-04-2021
Wekeza Maisha Fund,"1,621,440,152.73","2,711,927.38",597.8922,597.8922,585.9343,19-04-2021
Watoto Fund,"3,998,216,080.07","9,117,304.61",438.5305,438.5305,434.1452,19-04-2021
Jikimu Fund,"17,679,927,467.17","122,823,527.62",143.9458,143.9458,141.0669,19-04-2021
Liquid Fund,"177,808,283,742.96","648,852,676.57",274.0349,274.0349,274.0349,19-04-2021
Bond Fund,"78,051,059,824.28","722,057,861.70",108.0953,108.0953,108.0953,19-04-2021
Umoja Fund,"245,668,027,446.81","349,882,509.37",702.1444,702.1444,695.1229,16-04-2021
Wekeza Maisha Fund,"1,620,308,152.66","2,711,927.38",597.4748,597.4748,585.5253,16-04-2021
Watoto Fund,"3,995,320,957.54","9,116,893.87",438.2327,438.2327,433.8504,16-04-2021
Jikimu Fund,"17,666,858,217.61","122,821,517.70",143.8417,143.8417,140.9649,16-04-2021
Liquid Fund,"177,202,931,375.18","647,278,839.03",273.766,273.766,273.766,16-04-2021
Bond Fund,"78,138,298,840.45","723,579,218.52",107.9886,107.9886,107.9886,16-04-2021
Umoja Fund,"245,620,805,189.42","349,874,479.75",702.0255,702.0255,695.0052,15-04-2021
Wekeza Maisha Fund,"1,619,158,767.60","2,710,634.97",597.3356,597.3356,585.3889,15-04-2021
Watoto Fund,"3,992,795,788.59","9,113,196.37",438.1334,438.1334,433.7521,15-04-2021
Jikimu Fund,"17,661,066,546.95","122,811,135.71",143.8067,143.8067,140.9306,15-04-2021
Liquid Fund,"178,342,719,208.66","651,657,465.79",273.6756,273.6756,273.6756,15-04-2021
Bond Fund,"77,996,525,976.13","722,503,566.23",107.9531,107.9531,107.9531,15-04-2021
Umoja Fund,"245,585,547,971.99","349,881,545.63",701.9105,701.9105,694.8914,14-04-2021
Wekeza Maisha Fund,"1,617,647,604.83","2,708,736.10",597.1965,597.1965,585.2525,14-04-2021
Watoto Fund,"3,990,898,509.09","9,110,933.99",438.034,438.034,433.6536,14-04-2021
Jikimu Fund,"17,656,767,479.60","122,811,135.71",143.7717,143.7717,140.8963,14-04-2021
Liquid Fund,"177,465,194,370.16","648,661,541.61",273.5867,273.5867,273.5867,14-04-2021
Bond Fund,"77,576,740,740.32","718,852,026.68",107.9175,107.9175,107.9175,14-04-2021
Umoja Fund,"245,641,174,255.73","350,022,587.86",701.7866,701.7866,694.7688,13-04-2021
Wekeza Maisha Fund,"1,626,393,565.12","2,724,033.60",597.0534,597.0534,585.1123,13-04-2021
Watoto Fund,"3,990,331,041.28","9,111,699.82",437.9349,437.9349,433.5555,13-04-2021
Jikimu Fund,"17,669,755,174.65","122,931,967.11",143.736,143.736,140.8613,13-04-2021
Liquid Fund,"180,720,444,292.94","660,800,682.27",273.4871,273.4871,273.4871,13-04-2021
Bond Fund,"78,098,598,621.84","723,937,086.14",107.8804,107.8804,107.8804,13-04-2021
Umoja Fund,"245,859,062,733.53","350,012,695.33",702.429,702.429,695.4047,12/4/2021
Wekeza Maisha Fund,"1,625,203,259.32","2,722,669.92",596.9153,596.9153,584.977,12/4/2021
Watoto Fund,"3,982,293,491.04","9,087,431.18",438.2199,438.2199,433.8377,12/4/2021
Jikimu Fund,"17,534,244,105.51","121,927,222.83",143.8091,143.8091,140.9329,12/4/2021
Liquid Fund,"180,020,213,452.28","658,449,612.83",273.4001,273.4001,273.4001,12/4/2021
Bond Fund,"77,829,589,516.97","721,681,037.74",107.8449,107.8449,107.8449,12/4/2021
Umoja Fund,"245,730,303,776.50","350,002,627.93",702.0813,702.0813,695.0605,9/4/2021
Wekeza Maisha Fund,"1,623,838,987.80","2,722,275.96",596.5005,596.5005,584.5705,9/4/2021
Watoto Fund,"3,975,909,726.01","9,079,144.33",437.9168,437.9168,433.5376,9/4/2021
Jikimu Fund,"17,520,162,755.65","121,920,708.62",143.7013,143.7013,140.8273,9/4/2021
