Date Valued,Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month
2019-08-06,Umoja Fund,217454628474.4,372549380.84,583.6934,583.6934,577.8565,2019,8
2019-08-06,Wekeza Maisha Fund,1151014528.48,2861185.58,402.2859,402.2859,394.2402,2019,8
2019-08-06,Watoto Fund,3249647233.53,9495846.97,342.2177,342.2177,338.7955,2019,8
2019-08-06,Jikimu Fund,20342878529.61,159981968.34,127.1573,127.1573,124.6142,2019,8
2019-08-06,Liquid Fund,48381046780.33,224634410.79,215.3768,215.3768,215.3768,2019,8
2019-08-05,Umoja Fund,217534027061.63,372758854.71,583.5784,583.5784,577.7426,2019,8
2019-08-05,Wekeza Maisha Fund,1150680861.38,2861148.29,402.1745,402.1745,394.131,2019,8
2019-08-05,Watoto Fund,3249725699.64,9497441.38,342.1685,342.1685,338.7469,2019,8
2019-08-05,Jikimu Fund,20429477816.37,160712387.13,127.1183,127.1183,127.1183,2019,8
2019-08-04,Umoja Fund,217490544646.97,372756540.26,583.4654,583.4654,577.6307,2019,8
2019-08-04,Wekeza Maisha Fund,1149362126.53,2858661.11,402.0631,402.0631,394.0218,2019,8
2019-08-04,Watoto Fund,3243800526.8,9482328.35,342.089,342.089,338.6681,2019,8
2019-08-04,Jikimu Fund,20420887392.9,160695773.63,127.0779,127.0779,124.5364,2019,8
2019-08-04,Liquid Fund,48119629519.72,223590169.57,215.2135,215.2135,215.2135,2019,8
2019-08-02,Umoja Fund,217372944930.98,372753759.35,583.1543,583.1543,577.3227,2019,8
2019-08-02,Wekeza Maisha Fund,1147716785.6,2856943.54,401.7289,401.7289,393.6943,2019,8
2019-08-02,Watoto Fund,3241402914.59,9481670.14,341.8599,341.8599,338.4413,2019,8
2019-08-02,Jikimu Fund,20371137425.54,160456087.5,126.9577,126.9577,124.4186,2019,8
2019-08-02,Liquid Fund,48012320753.27,223328558.3,214.9851,214.9851,214.9851,2019,8
2019-08-01,Umoja Fund,217322746415.75,372742972.36,583.0365,583.0365,577.2061,2019,8
2019-08-01,Wekeza Maisha Fund,1146981579.24,2855905.69,401.6175,401.6175,393.5851,2019,8
2019-08-01,Watoto Fund,3240175538.26,9480613.64,341.7685,341.7685,338.3509,2019,8
2019-08-01,Jikimu Fund,20364730457.31,160455070.78,126.9186,126.9186,124.3802,2019,8
2019-08-01,Liquid Fund,47798530842.96,222444332.44,214.8786,214.8786,214.8786,2019,8
2019-07-31,Umoja Fund,217286183466.64,372742719.92,582.9388,582.9388,577.1094,2019,7
2019-07-31,Wekeza Maisha Fund,1146663022.51,2855905.69,401.5059,401.5059,393.4758,2019,7
2019-07-31,Watoto Fund,3238454949.12,9477628.41,341.6947,341.6947,338.2777,2019,7
2019-07-31,Jikimu Fund,20374248997.5,160592583.83,126.8692,126.8692,124.3318,2019,7
2019-07-31,Liquid Fund,47670181057.47,221936863.8,214.7916,214.7916,214.7916,2019,7
2019-07-30,Umoja Fund,217384450070.32,372976309.24,582.8372,582.8372,577.0088,2019,7
2019-07-30,Wekeza Maisha Fund,1146557509.01,2856436.61,401.3943,401.3943,393.3665,2019,7
2019-07-30,Watoto Fund,3235695034.41,9471597.85,341.6208,341.6208,338.2046,2019,7
2019-07-30,Jikimu Fund,20404225815.99,160878682.61,126.8299,126.8299,124.2933,2019,7
2019-07-30,Liquid Fund,47892433566.01,223095673.86,214.6722,214.6722,214.6722,2019,7
2019-07-29,Umoja Fund,217395758196.78,372964021.77,582.8867,582.8867,577.0578,2019,7
2019-07-29,Wekeza Maisha Fund,1146238942.26,2856436.61,401.2828,401.2828,393.2572,2019,7
2019-07-29,Watoto Fund,3234279697.23,9467060.84,341.635,341.635,338.2187,2019,7
2019-07-29,Jikimu Fund,20396993893.79,160850056.54,126.8075,126.8075,124.2714,2019,7
2019-07-29,Liquid Fund,47425186178.74,220993713.79,214.5997,214.5997,214.5997,2019,7
2019-07-26,Umoja Fund,217277488209.82,372954959.3,582.5837,582.5837,576.7579,2019,7
2019-07-26,Wekeza Maisha Fund,1144565542.82,2854647.03,400.9482,400.9482,392.9292,2019,7
2019-07-26,Watoto Fund,3230714008.55,9462796.0,341.4122,341.4122,337.9981,2019,7
2019-07-26,Jikimu Fund,20377065399.54,160840531.06,126.6911,126.6911,124.1573,2019,7
2019-07-26,Liquid Fund,48020590071.4,223999462.41,214.3781,214.3781,214.3781,2019,7
2019-07-25,Umoja Fund,217238752238.36,372949601.11,582.4882,582.4882,576.6633,2019,7
2019-07-25,Wekeza Maisha Fund,1144246839.64,2854647.03,400.8365,400.8365,392.8198,2019,7
2019-07-25,Watoto Fund,3228778253.28,9459189.26,341.3377,341.3377,337.9244,2019,7
2019-07-25,Jikimu Fund,20384421581.03,160948329.54,126.652,126.652,124.1189,2019,7
2019-07-25,Liquid Fund,47982328480.38,223896802.08,214.3056,214.3056,214.3056,2019,7
2019-07-24,Umoja Fund,217292061613.94,373122754.52,582.3608,582.3608,576.5372,2019,7
2019-07-24,Wekeza Maisha Fund,1144328280.23,2855647.03,400.7247,400.7247,392.7102,2019,7
2019-07-24,Watoto Fund,3249051545.35,9520770.35,341.2593,341.2593,337.8467,2019,7
2019-07-24,Jikimu Fund,20535653572.26,162191992.35,126.6132,126.6132,124.081,2019,7
2019-07-24,Liquid Fund,48206523019.8,225019772.18,214.2324,214.2324,214.2324,2019,7
2019-07-23,Umoja Fund,217253050556.21,373115674.57,582.2673,582.2673,576.4446,2019,7
2019-07-23,Wekeza Maisha Fund,1142894753.25,2852863.72,400.6132,400.6132,392.6009,2019,7
2019-07-23,Watoto Fund,3247895172.35,9519334.16,341.1893,341.1893,337.7774,2019,7
2019-07-23,Jikimu Fund,20525584143.82,162159600.84,126.5764,126.5764,124.0449,2019,7
2019-07-23,Liquid Fund,48121688233.29,224698641.68,214.161,214.161,214.161,2019,7
2019-07-22,Umoja Fund,217201976062.89,373094824.21,582.1629,582.1629,576.3413,2019,7
2019-07-22,Wekeza Maisha Fund,1142490622.44,2852651.31,400.5013,400.5013,392.4913,2019,7
2019-07-22,Watoto Fund,3246911587.01,9518512.18,341.1155,341.1155,337.7043,2019,7
2019-07-22,Jikimu Fund,20517642772.29,162144340.77,126.5394,126.5394,124.0086,2019,7
2019-07-22,Liquid Fund,47995278521.73,224179558.56,214.093,214.093,214.093,2019,7
2019-07-19,Umoja Fund,216994306153.13,373086774.9,581.6189,581.6189,575.8027,2019,7
2019-07-19,Wekeza Maisha Fund,1141233039.79,2851901.62,400.1656,400.1656,392.1623,2019,7
2019-07-19,Watoto Fund,3241734338.47,9517572.49,340.6052,340.6052,337.1991,2019,7
2019-07-19,Jikimu Fund,20490482954.41,162141254.25,126.3743,126.3743,123.8468,2019,7
2019-07-19,Liquid Fund,47743012441.31,223228281.39,213.8753,213.8753,213.8753,2019,7
2019-07-18,Umoja Fund,216960653991.28,373090718.09,581.5225,581.5225,575.7073,2019,7
2019-07-18,Wekeza Maisha Fund,1140316254.58,2850401.83,400.0546,400.0546,392.0535,2019,7
2019-07-18,Watoto Fund,3241010321.06,9517513.75,340.5312,340.5312,337.1259,2019,7
2019-07-18,Jikimu Fund,20389334624.93,161371549.21,126.3502,126.3502,123.8232,2019,7
2019-07-18,Liquid Fund,47688554708.69,223049425.66,213.8026,213.8026,213.8026,2019,7
2019-07-17,Umoja Fund,217042162632.94,373299431.42,581.4157,581.4157,575.6016,2019,7
2019-07-17,Wekeza Maisha Fund,1143864920.15,2860073.46,399.9425,399.9425,391.9436,2019,7
2019-07-17,Watoto Fund,3241012002.15,9519587.65,340.4572,340.4572,337.0526,2019,7
2019-07-17,Jikimu Fund,20397670445.25,161485137.34,126.313,126.313,123.7867,2019,7
2019-07-17,Liquid Fund,47629956576.35,222851147.36,213.7299,213.7299,213.7299,2019,7
2019-07-16,Umoja Fund,216945308786.49,373292526.33,581.167,581.167,575.3554,2019,7
2019-07-16,Wekeza Maisha Fund,1143349389.66,2859572.69,399.8323,399.8323,391.8356,2019,7
2019-07-16,Watoto Fund,3238455045.36,9516604.76,340.2952,340.2952,336.8923,2019,7
2019-07-16,Jikimu Fund,20359709200.44,161253370.12,126.2591,126.2591,123.7339,2019,7
2019-07-16,Liquid Fund,47561684234.93,222602107.98,213.6623,213.6623,213.6623,2019,7
2019-07-15,Umoja Fund,216954430502.87,373277866.41,581.2143,581.2143,575.4021,2019,7
2019-07-15,Wekeza Maisha Fund,1143005086.03,2859510.14,399.7206,399.7206,391.7262,2019,7
2019-07-15,Watoto Fund,3237908442.45,9514598.67,340.3095,340.3095,336.9064,2019,7
2019-07-15,Jikimu Fund,20354827298.1,161245444.75,126.2351,126.2351,123.7104,2019,7
2019-07-15,Liquid Fund,47477367444.81,222417827.79,213.4603,213.4603,213.4603,2019,7
2019-07-12,Umoja Fund,216843465948.29,373276460.73,580.9192,580.9192,575.11,2019,7
2019-07-12,Wekeza Maisha Fund,1142036978.19,2859485.09,399.3855,399.3855,391.3978,2019,7
2019-07-12,Watoto Fund,3235235198.02,9512951.67,340.0874,340.0874,336.6865,2019,7
2019-07-12,Jikimu Fund,20029230255.28,158800250.11,126.1285,126.1285,123.6059,2019,7
2019-07-12,Liquid Fund,47278160905.77,221712560.71,213.2408,213.2408,213.2408,2019,7
2019-07-11,Umoja Fund,216790197218.25,373280147.92,580.7708,580.7708,574.9631,2019,7
2019-07-11,Wekeza Maisha Fund,1141717912.48,2859485.09,399.274,399.274,391.2885,2019,7
2019-07-11,Watoto Fund,3234530812.37,9512951.67,340.0134,340.0134,336.6132,2019,7
2019-07-11,Jikimu Fund,20025352910.19,158817608.07,126.0903,126.0903,123.5685,2019,7
2019-07-11,Liquid Fund,47273247450.25,221771066.49,213.1624,213.1624,213.1624,2019,7
2019-07-10,Umoja Fund,216946355944.57,373615537.28,580.5681,580.5681,574.7624,2019,7
2019-07-10,Wekeza Maisha Fund,1161140308.13,2908979.58,398.6024,398.6024,390.6304,2019,7
2019-07-10,Watoto Fund,3235039542.79,9516535.45,339.8645,339.8645,336.4658,2019,7
2019-07-10,Jikimu Fund,20057603521.54,159122398.87,126.0135,126.0135,123.4933,2019,7
2019-07-10,Liquid Fund,47662219911.15,223678320.97,213.0145,213.0145,213.0145,2019,7
2019-07-09,Umoja Fund,216907677863.36,373612792.39,580.5681,580.5681,574.7624,2019,7
2019-07-09,Wekeza Maisha Fund,1160555586.6,2908309.59,398.6024,398.6024,390.6304,2019,7
2019-07-09,Watoto Fund,3233851053.2,9515119.77,339.8645,339.8645,336.4658,2019,7
2019-07-09,Jikimu Fund,20057603521.54,159122398.87,126.0135,126.0135,123.4933,2019,7
2019-07-09,Liquid Fund,47435828187.0,222688213.44,213.0145,213.0145,213.0145,2019,7
2019-07-08,Umoja Fund,215854162721.61,373601478.63,577.7658,577.7658,571.9882,2019,7
2019-07-08,Wekeza Maisha Fund,1158912775.75,2908083.56,398.5143,398.5143,390.544,2019,7
2019-07-08,Watoto Fund,3219458909.34,9514321.83,338.3803,338.3803,334.9965,2019,7
2019-07-08,Jikimu Fund,20143063408.25,160209854.73,125.7292,125.7292,123.2147,2019,7
2019-07-08,Liquid Fund,47767002009.83,224316500.58,212.9447,212.9447,212.9447,2019,7
2019-07-05,Umoja Fund,215738097185.53,373593510.72,577.4675,577.4675,571.6928,2019,7
2019-07-05,Wekeza Maisha Fund,1160617390.33,2914846.83,398.1744,398.1744,390.2109,2019,7
2019-07-05,Watoto Fund,3216835944.15,9512786.99,338.1591,338.1591,334.7776,2019,7
2019-07-05,Jikimu Fund,20110752462.07,160098560.46,125.6148,125.6148,123.1025,2019,7
2019-07-05,Liquid Fund,47523843141.74,223398815.8,212.731,212.731,212.731,2019,7
2019-07-04,Umoja Fund,215741826632.75,373572342.6,577.5102,577.5102,571.7351,2019,7
2019-07-04,Wekeza Maisha Fund,1160159004.65,2914796.59,398.024,398.024,390.0635,2019,7
2019-07-04,Watoto Fund,3216521104.46,9512091.94,338.1508,338.1508,334.7693,2019,7
2019-07-04,Jikimu Fund,20105459271.52,160085817.5,125.5918,125.5918,123.0799,2019,7
2019-07-04,Liquid Fund,47075082453.87,221369454.94,212.6539,212.6539,212.6539,2019,7
2019-07-03,Umoja Fund,215853668686.66,373832087.9,577.4081,577.4081,571.634,2019,7
2019-07-03,Wekeza Maisha Fund,1188251016.92,2986273.44,397.9043,397.9043,389.9462,2019,7
2019-07-03,Watoto Fund,3215977819.16,9512591.99,338.0759,338.0759,334.6951,2019,7
2019-07-03,Jikimu Fund,20123565636.96,160273819.4,125.5574,125.5574,123.0463,2019,7
2019-07-03,Liquid Fund,47073744621.25,221439662.89,212.5805,212.5805,212.5805,2019,7
2019-07-02,Umoja Fund,215869860002.27,373926008.37,577.3064,577.3064,571.5333,2019,7
2019-07-02,Wekeza Maisha Fund,1187980167.36,2986273.44,397.8136,397.8136,389.8573,2019,7
2019-07-02,Watoto Fund,3214920130.94,9511538.1,338.0021,338.0021,334.6221,2019,7
2019-07-02,Jikimu Fund,20046486108.01,159707931.2,125.5197,125.5197,123.0093,2019,7
2019-07-02,Liquid Fund,47002820429.83,221180712.03,212.5087,212.5087,212.5087,2019,7
2019-07-01,Umoja Fund,215829308415.33,373909093.48,577.224,577.224,571.4518,2019,7
2019-07-01,Wekeza Maisha Fund,1195509541.0,3006056.13,397.7003,397.7003,389.7463,2019,7
2019-07-01,Watoto Fund,3210709306.67,9501156.01,337.9283,337.9283,334.549,2019,7
2019-07-01,Jikimu Fund,20033760155.3,159655487.16,125.4812,125.4812,122.9716,2019,7
2019-07-01,Liquid Fund,47088862642.83,221661058.42,212.4363,212.4363,212.4363,2019,7
2019-06-28,Umoja Fund,215712190244.77,373904054.52,576.9186,576.9186,571.1494,2019,6
2019-06-28,Wekeza Maisha Fund,1194502718.48,3006005.78,397.3721,397.3721,389.4246,2019,6
2019-06-28,Watoto Fund,3204800757.48,9489895.76,337.7066,337.7066,334.3296,2019,6
2019-06-28,Jikimu Fund,20485136044.14,159581866.36,128.3676,128.3676,125.8002,2019,6
2019-06-28,Liquid Fund,46945014257.34,221207989.18,212.2212,212.2212,212.2212,2019,6
2019-06-27,Umoja Fund,215317049955.18,373895729.83,575.8746,575.8746,570.1158,2019,6
2019-06-27,Wekeza Maisha Fund,1194154021.26,3005955.44,397.2627,397.2627,389.3175,2019,6
2019-06-27,Watoto Fund,3199553727.88,9507079.43,336.5443,336.5443,333.1789,2019,6
2019-06-27,Jikimu Fund,20464635432.39,159561682.27,128.2553,128.2553,125.6902,2019,6
2019-06-27,Liquid Fund,46835621172.26,220767258.73,212.1493,212.1493,212.1493,2019,6
2019-06-26,Umoja Fund,215555292193.83,374375531.1,575.7729,575.7729,570.0152,2019,6
2019-06-26,Wekeza Maisha Fund,1197210799.98,3014479.55,397.1534,397.1534,389.2103,2019,6
2019-06-26,Watoto Fund,3202583714.59,9518141.26,336.4715,336.4715,333.1068,2019,6
2019-06-26,Jikimu Fund,20481102974.27,159729042.69,128.224,128.224,125.6596,2019,6
2019-06-26,Liquid Fund,46666637735.19,220042863.66,212.0798,212.0798,212.0798,2019,6
2019-06-25,Umoja Fund,215567097315.95,374366261.37,575.8187,575.8187,570.0605,2019,6
2019-06-25,Wekeza Maisha Fund,1196867283.07,3014441.77,397.0444,397.0444,389.1035,2019,6
2019-06-25,Watoto Fund,3201856869.16,9515570.59,336.4861,336.4861,333.1212,2019,6
2019-06-25,Jikimu Fund,20450290141.83,159500402.7,128.2147,128.2147,125.6504,2019,6
2019-06-25,Liquid Fund,46490113249.33,219279256.01,212.0133,212.0133,212.0133,2019,6
2019-06-24,Umoja Fund,215568778547.99,374352057.36,575.845,575.845,570.0866,2019,6
2019-06-24,Wekeza Maisha Fund,1196688265.3,3014441.77,396.985,396.985,389.0453,2019,6
2019-06-24,Watoto Fund,3200745472.8,9511870.73,336.5001,336.5001,333.1351,2019,6
2019-06-24,Jikimu Fund,20443489854.29,159457267.86,128.2067,128.2067,125.6426,2019,6
2019-06-24,Liquid Fund,46483756120.83,219319482.51,211.9454,211.9454,211.9454,2019,6
2019-06-21,Umoja Fund,215499659755.29,374346820.43,575.6685,575.6685,569.9118,2019,6
2019-06-21,Wekeza Maisha Fund,1195659648.17,3014335.86,396.6577,396.6577,388.7246,2019,6
2019-06-21,Watoto Fund,3195583858.75,9496830.11,336.4895,336.4895,333.1246,2019,6
2019-06-21,Jikimu Fund,20427169763.42,159407752.95,128.1441,128.1441,125.5813,2019,6
2019-06-21,Liquid Fund,45955945179.36,217036523.66,211.7429,211.7429,211.7429,2019,6
2019-06-20,Umoja Fund,215451504974.16,374329281.43,575.5668,575.5668,569.8111,2019,6
2019-06-20,Wekeza Maisha Fund,1195145729.77,3013869.26,396.5486,396.5486,388.6177,2019,6
2019-06-20,Watoto Fund,3194676844.52,9496211.82,336.4159,336.4159,333.0518,2019,6
2019-06-20,Jikimu Fund,20457480817.79,159683241.56,128.1129,128.1129,125.5506,2019,6
2019-06-20,Liquid Fund,45999182047.76,217311914.0,211.6735,211.6735,211.6735,2019,6
2019-06-19,Umoja Fund,215584758936.46,374627294.75,575.4646,575.4646,569.71,2019,6
2019-06-19,Wekeza Maisha Fund,1194816776.18,3013869.26,396.4395,396.4395,388.5107,2019,6
2019-06-19,Watoto Fund,3193542768.16,9494918.22,336.3423,336.3423,332.9789,2019,6
2019-06-19,Jikimu Fund,20394994368.44,159234565.26,128.0815,128.0815,125.5198,2019,6
2019-06-19,Liquid Fund,45988793319.46,217334020.9,211.6042,211.6042,211.6042,2019,6
2019-06-18,Umoja Fund,215542105203.73,374619300.54,575.3631,575.3631,569.6094,2019,6
2019-06-18,Wekeza Maisha Fund,1194071100.06,3012817.58,396.3304,396.3304,388.4038,2019,6
2019-06-18,Watoto Fund,3196088718.48,9504570.22,336.2686,336.2686,332.9059,2019,6
2019-06-18,Jikimu Fund,20428862809.86,159545848.07,128.0438,128.0438,125.483,2019,6
2019-06-18,Liquid Fund,46023252359.69,217566979.73,211.536,211.536,211.536,2019,6
2019-06-17,Umoja Fund,215500877070.05,374613787.48,575.2615,575.2615,569.5089,2019,6
2019-06-17,Wekeza Maisha Fund,1193740717.34,3012817.58,396.2207,396.2207,388.2963,2019,6
2019-06-17,Watoto Fund,3195240374.48,9504126.91,336.195,336.195,332.8331,2019,6
2019-06-17,Jikimu Fund,20421870371.83,159537380.82,128.0068,128.0068,125.4467,2019,6
2019-06-17,Liquid Fund,45805771144.98,216608364.08,211.4682,211.4682,211.4682,2019,6
2019-06-14,Umoja Fund,215385413864.63,374611628.5,574.9566,574.9566,569.207,2019,6
2019-06-14,Wekeza Maisha Fund,1192749116.54,3012817.58,395.8916,395.8916,387.9738,2019,6
2019-06-14,Watoto Fund,3192521939.5,9502273.33,335.9745,335.9745,332.6148,2019,6
2019-06-14,Jikimu Fund,20394678304.6,159458920.66,127.8993,127.8993,125.3413,2019,6
2019-06-14,Liquid Fund,45731381494.29,216465944.03,211.2636,211.2636,211.2636,2019,6
2019-06-13,Umoja Fund,214899329160.28,374605248.03,573.6688,573.6688,567.9321,2019,6
2019-06-13,Wekeza Maisha Fund,1191468058.72,3012792.28,395.4697,395.4697,387.5603,2019,6
2019-06-13,Watoto Fund,3178281395.31,9501914.79,334.4885,334.4885,331.1436,2019,6
2019-06-13,Jikimu Fund,20314405255.36,159222763.74,127.5848,127.5848,125.0331,2019,6
2019-06-13,Liquid Fund,45684621362.0,216314425.58,211.1954,211.1954,211.1954,2019,6
2019-06-12,Umoja Fund,214857366852.33,374598566.92,573.567,573.567,567.8313,2019,6
2019-06-12,Wekeza Maisha Fund,1191037647.58,3012539.28,395.36,395.36,387.4528,2019,6
2019-06-12,Watoto Fund,3175451775.97,9495545.93,334.4149,334.4149,331.0707,2019,6
2019-06-12,Jikimu Fund,20307247608.67,159214061.09,127.5468,127.5468,124.9959,2019,6
2019-06-12,Liquid Fund,45537578637.62,215687934.77,211.1271,211.1271,211.1271,2019,6
2019-06-11,Umoja Fund,215049622232.93,374755451.98,573.8399,573.8399,568.1015,2019,6
2019-06-11,Wekeza Maisha Fund,1191179190.92,3013736.83,395.2499,395.2499,387.3449,2019,6
2019-06-11,Watoto Fund,3179646129.2,9496634.39,334.8182,334.8182,331.47,2019,6
2019-06-11,Jikimu Fund,20310558168.7,159179882.73,127.595,127.595,125.0431,2019,6
2019-06-11,Liquid Fund,45670816352.28,216389282.4,211.0586,211.0586,211.0586,2019,6
2019-06-10,Umoja Fund,214996768481.09,374729798.76,573.7381,573.7381,568.0007,2019,6
2019-06-10,Wekeza Maisha Fund,1190743422.09,3013470.83,395.1402,395.1402,387.2374,2019,6
2019-06-10,Watoto Fund,3178684455.22,9495633.48,334.7522,334.7522,331.4047,2019,6
2019-06-10,Jikimu Fund,20306417287.29,159194875.98,127.557,127.557,125.0058,2019,6
2019-06-10,Liquid Fund,45501461696.38,215658848.71,210.9882,210.9882,210.9882,2019,6
2019-06-07,Umoja Fund,214878527175.89,374723121.95,573.4328,573.4328,567.6985,2019,6
2019-06-07,Wekeza Maisha Fund,1189452351.38,3012713.5,394.811,394.811,386.9148,2019,6
2019-06-07,Watoto Fund,3176423824.63,9495185.09,334.53,334.53,331.1847,2019,6
2019-06-07,Jikimu Fund,20286804276.21,159183223.72,127.4431,127.4431,124.8942,2019,6
2019-06-07,Liquid Fund,45515917616.32,215936770.12,210.7835,210.7835,210.7835,2019,6
2019-06-04,Umoja Fund,214844669869.09,374863795.52,573.1273,573.1273,567.396,2019,6
2019-06-04,Wekeza Maisha Fund,1190810935.84,3018679.87,394.4807,394.4807,386.5911,2019,6
2019-06-04,Watoto Fund,3172690829.6,9490458.75,334.3032,334.3032,330.9602,2019,6
2019-06-04,Jikimu Fund,20304024155.01,159462423.77,127.328,127.328,124.7814,2019,6
2019-06-04,Liquid Fund,45262720190.82,214945039.35,210.5781,210.5781,210.5781,2019,6
2019-06-03,Umoja Fund,214798881129.83,374849120.41,573.0276,573.0276,567.2973,2019,6
2019-06-03,Wekeza Maisha Fund,1190252939.15,3018100.26,394.3716,394.3716,386.4841,2019,6
2019-06-03,Watoto Fund,3169892922.62,9484164.67,334.2301,334.2301,330.8878,2019,6
2019-06-03,Jikimu Fund,20294869519.18,159431779.85,127.295,127.295,124.7491,2019,6
2019-06-03,Liquid Fund,45361406634.95,215483654.19,210.5097,210.5097,210.5097,2019,6
2019-05-31,Umoja Fund,214678208050.41,374838617.28,572.7217,572.7217,566.9945,2019,5
2019-05-31,Wekeza Maisha Fund,1188558922.52,3016323.38,394.0423,394.0423,386.1614,2019,5
2019-05-31,Watoto Fund,3166338153.59,9479823.34,334.0081,334.0081,330.6681,2019,5
2019-05-31,Jikimu Fund,20272379765.0,159397759.98,127.1811,127.1811,124.6375,2019,5
2019-05-31,Liquid Fund,45203409762.04,214955811.53,210.2916,210.2916,210.2916,2019,5
2019-05-30,Umoja Fund,214640337425.05,374832592.72,572.6299,572.6299,566.9036,2019,5
2019-05-30,Wekeza Maisha Fund,1188142340.48,3016084.76,393.9353,393.9353,386.0566,2019,5
2019-05-30,Watoto Fund,3164375071.67,9476046.7,333.9341,333.9341,330.5948,2019,5
2019-05-30,Jikimu Fund,20164138451.74,158593906.49,127.1432,127.1432,124.6003,2019,5
2019-05-30,Liquid Fund,45219201584.36,215106312.65,210.2179,210.2179,210.2179,2019,5
2019-05-29,Umoja Fund,214596695373.78,374823194.98,572.5278,572.5278,566.8025,2019,5
2019-05-29,Wekeza Maisha Fund,1187815283.61,3015945.1,393.8451,393.8451,385.9682,2019,5
2019-05-29,Watoto Fund,3163404372.41,9474917.3,333.8714,333.8714,330.5327,2019,5
2019-05-29,Jikimu Fund,20148605256.58,158518573.77,127.1056,127.1056,124.5635,2019,5
2019-05-29,Liquid Fund,45184026445.91,215009714.43,210.1488,210.1488,210.1488,2019,5
2019-05-28,Umoja Fund,214675254535.43,375033160.47,572.4167,572.4167,566.6926,2019,5
2019-05-28,Wekeza Maisha Fund,1190828342.28,3024449.78,393.7339,393.7339,385.8592,2019,5
